id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
902,Lezgic,Kryz,ts',c',consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
903,Lezgic,Kryz,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
904,Lezgic,Kryz,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
905,Lezgic,Kryz,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
906,Lezgic,Kryz,v,v,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
907,Lezgic,Kryz,x,x,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
908,Lezgic,Kryz,xʷ,x˳,consonant,"[Кибрик, Кодзасов 1990: 345]",контраст по лабиализованности обнаруживается лишь в начале слога,kryt1240
909,Lezgic,Kryz,z,z,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
910,Lezgic,Kryz,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
911,Lezgic,Kryz,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
912,Lezgic,Kryz,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 345]","по-видимому, обязателен в начале слова перед IaI, за которым следует абруптив",kryt1240
913,Lezgic,Kryz,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
914,Lezgic,Kryz,χʷ,χ˳,consonant,"[Кибрик, Кодзасов 1990: 345]",контраст по лабиализованности обнаруживается лишь в начале слога,kryt1240
915,Lezgic,Kryz,a,a,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
916,Lezgic,Kryz,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
917,Lezgic,Kryz,e,e,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
918,Lezgic,Kryz,i,i,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
919,Lezgic,Kryz,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
920,Lezgic,Kryz,o,o,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
921,Lezgic,Kryz,ø,ö,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
922,Lezgic,Kryz,u,u,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
923,Lezgic,Kryz,y,ü,vowel,"[Кибрик, Кодзасов 1990: 345]",,kryt1240
924,Lezgic,Lezgian,b,b,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
925,Lezgic,Lezgian,d,d,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
926,Lezgic,Lezgian,dʷ,d˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
927,Lezgic,Lezgian,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
928,Lezgic,Lezgian,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
929,Lezgic,Lezgian,h,h,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
930,Lezgic,Lezgian,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 341-342]","ʕ и ʜ --- редкие фонемы, обычно встречаются в заимствованиях по соседству с ä",lezg1247
931,Lezgic,Lezgian,j,j,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
932,Lezgic,Lezgian,k,k̃,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
933,Lezgic,Lezgian,k',k',consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
934,Lezgic,Lezgian,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
935,Lezgic,Lezgian,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
936,Lezgic,Lezgian,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
937,Lezgic,Lezgian,kʷ,k̃˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
938,Lezgic,Lezgian,l,l,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
939,Lezgic,Lezgian,m,m,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
940,Lezgic,Lezgian,n,n,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
941,Lezgic,Lezgian,p,p̃,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
942,Lezgic,Lezgian,p',p',consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
943,Lezgic,Lezgian,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
944,Lezgic,Lezgian,q,q̃,consonant,"[Кибрик, Кодзасов 1990: 341-342]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",lezg1247
945,Lezgic,Lezgian,q',q',consonant,"[Кибрик, Кодзасов 1990: 341-342]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",lezg1247
946,Lezgic,Lezgian,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
947,Lezgic,Lezgian,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 341-342]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",lezg1247
948,Lezgic,Lezgian,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
949,Lezgic,Lezgian,qʷ,q̃˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
950,Lezgic,Lezgian,r,r,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
951,Lezgic,Lezgian,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
952,Lezgic,Lezgian,ʁʷ,ʀ˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
953,Lezgic,Lezgian,s,s,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
954,Lezgic,Lezgian,sʷ,s˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
955,Lezgic,Lezgian,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
956,Lezgic,Lezgian,ʃʷ,š˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
957,Lezgic,Lezgian,t,t̃,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
958,Lezgic,Lezgian,t',t',consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
959,Lezgic,Lezgian,t'ʷ,t'˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
960,Lezgic,Lezgian,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
961,Lezgic,Lezgian,tʰʷ,t̃˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
962,Lezgic,Lezgian,tʰʷ,t˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
963,Lezgic,Lezgian,ts,c̃,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
964,Lezgic,Lezgian,ts',c',consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
965,Lezgic,Lezgian,ts'ʷ,c'˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
966,Lezgic,Lezgian,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
967,Lezgic,Lezgian,tsʰʷ,c˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
968,Lezgic,Lezgian,tsʷ,c̃˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
969,Lezgic,Lezgian,tʃ,c̃̌,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
970,Lezgic,Lezgian,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
971,Lezgic,Lezgian,tʃ'ʷ,č'˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
972,Lezgic,Lezgian,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
973,Lezgic,Lezgian,tʃʰʷ,č˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
974,Lezgic,Lezgian,x,x,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
975,Lezgic,Lezgian,xʷ,x˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
976,Lezgic,Lezgian,z,z,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
977,Lezgic,Lezgian,zʷ,z˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
978,Lezgic,Lezgian,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
979,Lezgic,Lezgian,ʒʷ,ž˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
980,Lezgic,Lezgian,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
981,Lezgic,Lezgian,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 341-342]","ʕ и ʜ --- редкие фонемы, обычно встречаются в заимствованиях по соседству с ä",lezg1247
982,Lezgic,Lezgian,β,w,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
983,Lezgic,Lezgian,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
984,Lezgic,Lezgian,χʷ,χ˳,consonant,"[Кибрик, Кодзасов 1990: 341-342]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",lezg1247
985,Lezgic,Lezgian,a,a,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
986,Lezgic,Lezgian,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
987,Lezgic,Lezgian,e,e,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
988,Lezgic,Lezgian,i,i,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
989,Lezgic,Lezgian,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
990,Lezgic,Lezgian,o,o,vowel,"[Кибрик, Кодзасов 1990: 341-342]",a = IoI после w и C˳,lezg1247
991,Lezgic,Lezgian,u,u,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
992,Lezgic,Lezgian,y,ü,vowel,"[Кибрик, Кодзасов 1990: 341-342]",,lezg1247
993,Lezgic,Rutul,b,b,consonant,"[Кибрик, Кодзасов 1990: 342–343]",в начале слова обычно реализуется глухо,rutu1240
994,Lezgic,Rutul,d,d,consonant,"[Кибрик, Кодзасов 1990: 342–343]",в начале слова обычно реализуется глухо,rutu1240
995,Lezgic,Rutul,dz,ʒ,consonant,"[Кибрик, Кодзасов 1990: 342–343]",редкая фонема. в начале слова обычно реализуется глухо,rutu1240
996,Lezgic,Rutul,dzʷ,ʒ˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
997,Lezgic,Rutul,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 342–343]",в начале слова обычно реализуется глухо,rutu1240
998,Lezgic,Rutul,dʒʷ,ǯ˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
999,Lezgic,Rutul,f,f,consonant,"[Кибрик, Кодзасов 1990: 342–343]",редкая фонема,rutu1240
1000,Lezgic,Rutul,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 342–343]",в начале слова обычно реализуется глухо,rutu1240
1001,Lezgic,Rutul,ɡʷ,g˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1002,Lezgic,Rutul,ɢ,ɢ,consonant,"[Кибрик, Кодзасов 1990: 342–343]",в начале слова обязательно реализуется как глухой Iq̃I,rutu1240
1003,Lezgic,Rutul,ɢʷ,ɢ˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1004,Lezgic,Rutul,ɣ,ǧ,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1005,Lezgic,Rutul,ɣʷ,ǧ˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1006,Lezgic,Rutul,h,h,consonant,"[Кибрик, Кодзасов 1990: 342–343]","имеет фонетические варианты: IhI выступает в конце слова, перед глухим согласным и в начале слова перед a; IɦI выступает в прочих случаях",rutu1240
1007,Lezgic,Rutul,j,j,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1008,Lezgic,Rutul,k',k',consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1009,Lezgic,Rutul,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1010,Lezgic,Rutul,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1011,Lezgic,Rutul,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1012,Lezgic,Rutul,l,l,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1013,Lezgic,Rutul,m,m,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1014,Lezgic,Rutul,n,n,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1015,Lezgic,Rutul,p',p',consonant,"[Кибрик, Кодзасов 1990: 342–343]",редкая фонема,rutu1240
1016,Lezgic,Rutul,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1017,Lezgic,Rutul,q',q',consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1018,Lezgic,Rutul,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1019,Lezgic,Rutul,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1020,Lezgic,Rutul,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1021,Lezgic,Rutul,r,r,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
1022,Lezgic,Rutul,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 342–343]",,rutu1240
